datetime,branch,gender,age,nps,csi,loyalty,ces,registration,doctor_consultation,nurse_service,pharmacy_service,laboratory,emergency_response,billing_process,facility_cleanliness,staff_friendliness,waiting_time,improvement_feedback
2025-12-24 15:52:00,Always Healthy Hospital Bekasi,Male,22,9,4,4,4,4,5,4,3,4,4,4,4,3,4,service good
2025-12-22 02:23:00,Always Healthy Hospital Depok,Female,24,10,5,4,4,5,4,4,4,4,4,4,5,4,5,service good
2025-12-02 16:55:00,Always Healthy Hospital Bekasi,Male,35,10,3,4,4,4,3,3,3,3,4,3,4,3,2,improve Waiting Time
2025-12-29 19:54:00,Always Healthy Hospital Bekasi,Female,53,10,4,4,4,5,4,4,3,3,4,3,4,4,3,service good
2025-12-24 20:52:00,Always Healthy Hospital Makassar,Male,64,8,4,4,4,5,4,4,5,4,3,4,5,4,4,service good
2025-12-09 13:03:00,Always Healthy Hospital Balikpapan,Female,55,10,4,4,5,5,5,4,5,4,3,4,4,4,4,service good
2025-12-14 21:40:00,Always Healthy Hospital Batam,Male,47,10,5,4,5,4,4,5,5,4,4,4,3,4,4,service good
2025-12-07 11:13:00,Always Healthy Hospital Palembang,Female,42,10,4,3,4,4,4,3,3,4,4,4,4,4,4,service good
2025-12-05 08:38:00,Always Healthy Hospital Pekanbaru,Male,51,8,3,3,3,4,4,3,3,3,4,3,3,4,3,service good
2025-12-22 16:29:00,Always Healthy Hospital Batam,Female,53,9,3,4,4,4,4,4,4,4,3,4,4,4,3,service good
2025-12-01 04:04:00,Always Healthy Hospital Bekasi,Male,38,10,5,4,4,4,3,4,3,4,4,3,4,4,4,service good
2025-12-08 05:47:00,Always Healthy Hospital Bandung,Female,33,9,3,4,4,3,4,4,4,5,4,4,4,4,3,service good
2025-12-20 06:46:00,Always Healthy Hospital Bandung,Male,32,9,4,4,4,4,3,4,3,3,3,4,4,3,4,service good
2025-12-19 21:08:00,Always Healthy Hospital Batam,Female,35,9,4,4,4,4,4,4,4,3,5,3,4,5,4,service good
2025-12-22 12:29:00,Always Healthy Hospital Palembang,Male,43,10,4,5,4,4,4,4,4,4,3,4,4,4,3,service good
2025-12-23 09:37:00,Always Healthy Hospital Denpasar,Female,36,9,4,5,4,4,4,4,3,4,3,4,3,4,3,service good
2025-12-17 06:18:00,Always Healthy Hospital Palembang,Male,23,7,4,3,3,3,3,3,3,3,4,4,3,3,4,service good
2025-12-08 04:59:00,Always Healthy Hospital Surabaya,Female,48,7,3,4,3,4,3,4,3,4,4,3,4,4,3,service good
2025-12-18 20:51:00,Always Healthy Hospital Palembang,Male,50,10,4,5,4,3,4,5,5,4,4,3,4,4,4,service good
2025-12-24 09:47:00,Always Healthy Hospital Medan,Female,29,9,3,4,4,3,3,4,3,3,3,3,4,2,3,improve Staff Friendliness
2025-12-18 09:17:00,Always Healthy Hospital Bekasi,Male,58,0,4,4,4,4,3,4,3,4,4,4,4,3,4,service good
2025-12-30 03:36:00,Always Healthy Hospital Yogyakarta,Female,46,8,4,3,3,4,4,4,3,3,4,4,3,3,3,service good
2025-12-12 04:36:00,Always Healthy Hospital Yogyakarta,Male,33,10,4,3,4,3,4,3,4,4,3,3,4,4,3,service good
2025-12-20 10:19:00,Always Healthy Hospital Yogyakarta,Female,37,10,4,4,4,4,4,3,3,4,4,4,5,4,3,service good
2025-12-11 15:17:00,Always Healthy Hospital Semarang,Male,54,9,4,4,4,4,3,4,4,4,4,3,5,3,3,service good
2025-12-29 03:26:00,Always Healthy Hospital Bogor,Female,64,10,4,4,4,4,4,4,5,4,3,4,5,3,4,service good
2025-12-23 21:22:00,Always Healthy Hospital Yogyakarta,Male,27,9,3,4,4,4,4,4,4,3,4,4,4,4,4,service good
2025-12-07 22:06:00,Always Healthy Hospital Bandung,Female,21,8,3,4,4,4,4,3,3,3,3,4,5,5,3,service good
2025-12-10 22:09:00,Always Healthy Hospital Yogyakarta,Male,37,0,4,4,3,4,3,3,3,4,3,3,4,4,3,service good
2025-12-12 07:43:00,Always Healthy Hospital Malang,Female,21,9,4,3,3,4,4,3,4,3,4,3,4,3,3,service good
2025-12-26 21:25:00,Always Healthy Hospital Yogyakarta,Male,64,9,3,3,3,3,3,3,3,4,4,3,3,3,3,service good
2025-12-07 04:59:00,Always Healthy Hospital Palembang,Female,44,7,3,3,4,4,4,4,3,3,4,3,4,3,3,service good
2025-12-14 01:51:00,Always Healthy Hospital Manado,Male,62,9,4,3,4,4,3,3,3,3,3,3,3,4,4,service good
2025-12-06 12:26:00,Always Healthy Hospital Malang,Female,35,10,4,5,4,4,4,4,5,5,4,4,5,4,4,service good
2025-12-27 05:33:00,Always Healthy Hospital Bogor,Male,47,8,4,4,4,5,5,4,5,4,4,4,4,4,4,service good
2025-12-18 22:31:00,Always Healthy Hospital Jakarta,Female,62,2,3,2,3,2,2,2,3,4,3,3,2,2,2,"improve Registration, Doctor Consultation, Nurse Service, Facility Cleanliness, Staff Friendliness, Waiting Time"
2025-12-05 15:41:00,Always Healthy Hospital Manado,Male,40,9,4,4,5,5,5,4,4,3,4,3,4,4,4,service good
2025-12-23 12:05:00,Always Healthy Hospital Manado,Female,52,7,4,4,4,4,4,4,4,4,4,3,3,4,3,service good
2025-12-02 11:05:00,Always Healthy Hospital Batam,Male,63,10,4,4,4,4,5,4,4,4,5,3,4,4,3,service good
2025-12-10 14:56:00,Always Healthy Hospital Banjarmasin,Female,34,8,4,3,5,4,4,4,4,4,4,4,4,4,4,service good
2025-12-30 22:33:00,Always Healthy Hospital Batam,Male,48,8,4,3,4,4,4,4,4,3,3,3,3,4,3,service good
2025-12-26 13:02:00,Always Healthy Hospital Yogyakarta,Female,37,7,4,5,4,4,5,5,4,5,4,3,4,3,3,service good
2025-12-02 20:17:00,Always Healthy Hospital Tangerang,Male,34,4,3,3,4,4,3,4,4,4,4,3,4,3,3,service good
2025-12-26 03:22:00,Always Healthy Hospital Denpasar,Female,59,10,4,4,4,4,4,4,4,4,4,4,3,4,4,service good
2025-12-02 02:37:00,Always Healthy Hospital Yogyakarta,Male,64,10,4,4,4,4,3,3,4,4,3,3,3,3,3,service good
2025-12-29 05:40:00,Always Healthy Hospital Denpasar,Female,31,10,4,4,4,3,4,3,3,3,3,3,4,4,3,service good
2025-12-02 10:46:00,Always Healthy Hospital Pekanbaru,Male,43,7,4,4,4,4,4,4,3,4,3,3,4,4,3,service good
2025-12-22 02:06:00,Always Healthy Hospital Makassar,Female,42,10,4,4,4,4,4,4,4,3,4,4,4,4,3,service good
2025-12-20 13:50:00,Always Healthy Hospital Depok,Male,46,7,4,4,4,4,4,4,4,4,5,4,4,4,4,service good
2025-12-21 06:28:00,Always Healthy Hospital Malang,Female,35,3,4,4,3,3,3,4,3,3,2,4,4,3,3,improve Emergency Response
2025-12-28 14:02:00,Always Healthy Hospital Bogor,Male,26,6,4,4,4,3,3,3,3,3,3,4,5,4,4,service good
2025-12-07 21:49:00,Always Healthy Hospital Bekasi,Female,64,7,4,4,4,4,4,4,4,4,4,4,4,4,4,service good
2025-12-01 01:07:00,Always Healthy Hospital Tangerang,Male,58,9,4,3,4,5,3,4,3,3,4,3,4,4,3,service good
2025-12-08 02:50:00,Always Healthy Hospital Denpasar,Female,54,10,4,4,4,3,3,4,5,3,4,4,5,4,4,service good
2025-12-16 18:56:00,Always Healthy Hospital Bogor,Male,45,9,4,4,4,4,4,4,4,4,4,4,4,4,4,service good
2025-12-22 10:41:00,Always Healthy Hospital Manado,Female,57,7,5,3,4,4,4,5,4,4,5,4,4,4,4,service good
2025-12-12 01:28:00,Always Healthy Hospital Balikpapan,Male,34,10,5,5,4,5,4,4,4,5,4,5,4,5,4,service good
2025-12-29 22:56:00,Always Healthy Hospital Batam,Female,59,10,4,4,4,4,5,5,4,4,4,4,5,4,4,service good
2025-12-16 13:16:00,Always Healthy Hospital Balikpapan,Male,21,10,5,5,5,5,4,5,4,4,4,5,4,5,5,service good
2025-12-10 15:08:00,Always Healthy Hospital Balikpapan,Female,47,10,5,5,4,5,5,4,4,5,4,4,5,4,4,service good
2025-12-11 13:03:00,Always Healthy Hospital Surabaya,Male,51,10,3,4,3,3,3,4,3,3,3,3,2,4,2,"improve Facility Cleanliness, Waiting Time"
2025-12-01 18:17:00,Always Healthy Hospital Bandung,Female,24,9,4,3,4,4,4,5,4,3,4,4,4,4,3,service good
2025-12-19 06:07:00,Always Healthy Hospital Makassar,Male,50,3,4,3,4,3,5,3,4,4,4,3,4,4,3,service good
2025-12-18 00:51:00,Always Healthy Hospital Denpasar,Female,64,7,4,4,4,4,4,4,4,4,5,3,4,3,3,service good
2025-12-10 00:34:00,Always Healthy Hospital Padang,Male,63,7,5,5,4,4,4,5,4,4,4,3,4,5,4,service good
2025-12-14 00:07:00,Always Healthy Hospital Semarang,Female,34,10,4,4,4,4,3,5,3,4,4,4,5,5,4,service good
2025-12-21 16:25:00,Always Healthy Hospital Bekasi,Male,34,9,5,4,4,4,5,5,4,4,5,4,3,5,3,service good
2025-12-02 14:53:00,Always Healthy Hospital Padang,Female,21,7,4,4,4,4,4,4,5,4,4,4,4,3,4,service good
2025-12-20 05:45:00,Always Healthy Hospital Batam,Male,21,10,4,4,4,4,4,4,4,5,4,3,4,4,5,service good
2025-12-21 01:35:00,Always Healthy Hospital Jakarta,Female,49,9,4,4,4,4,5,4,4,5,4,4,4,4,3,service good
2025-12-28 01:40:00,Always Healthy Hospital Balikpapan,Male,40,3,3,3,4,4,4,4,4,3,4,3,4,4,3,service good
2025-12-23 18:27:00,Always Healthy Hospital Bekasi,Female,61,5,3,3,3,4,3,4,4,4,4,2,4,4,3,improve Billing Process
2025-12-05 10:26:00,Always Healthy Hospital Depok,Male,43,10,5,4,4,4,4,5,5,5,5,5,4,5,4,service good
2025-12-30 02:25:00,Always Healthy Hospital Bogor,Female,48,7,4,4,4,4,4,4,4,5,4,4,4,4,3,service good
2025-12-15 04:56:00,Always Healthy Hospital Yogyakarta,Male,52,10,3,4,4,3,4,3,4,4,3,3,4,3,3,service good
2025-12-01 16:52:00,Always Healthy Hospital Manado,Female,61,0,4,4,4,4,4,5,4,5,4,4,5,4,3,service good
2025-12-14 04:47:00,Always Healthy Hospital Balikpapan,Male,43,7,4,4,4,4,3,4,5,5,5,4,5,4,3,service good
2025-12-15 13:41:00,Always Healthy Hospital Pekanbaru,Female,48,6,4,3,4,4,4,3,4,3,5,3,3,4,4,service good
2025-12-27 04:38:00,Always Healthy Hospital Palembang,Male,52,7,4,4,4,4,4,3,4,4,4,2,4,3,4,improve Billing Process
2025-12-16 19:19:00,Always Healthy Hospital Malang,Female,56,5,4,4,3,3,3,3,3,4,4,3,5,4,4,service good
2025-12-17 02:31:00,Always Healthy Hospital Makassar,Male,53,0,4,4,4,4,5,4,4,5,5,3,3,4,4,service good
2025-12-27 20:26:00,Always Healthy Hospital Padang,Female,48,9,4,4,5,5,4,5,5,5,4,5,5,5,4,service good
2025-12-22 19:32:00,Always Healthy Hospital Yogyakarta,Male,49,8,3,4,4,4,4,3,4,4,4,4,3,4,4,service good
2025-12-22 14:31:00,Always Healthy Hospital Malang,Female,26,7,3,3,3,3,3,3,4,3,4,4,4,3,3,service good
2025-12-03 02:33:00,Always Healthy Hospital Palembang,Male,36,2,4,4,4,4,4,4,4,4,3,4,5,3,3,service good
2025-12-25 10:27:00,Always Healthy Hospital Batam,Female,46,7,3,3,3,3,2,3,3,3,3,4,3,4,3,improve Doctor Consultation
2025-12-03 19:17:00,Always Healthy Hospital Bandung,Male,46,10,4,3,3,3,3,3,3,4,3,2,3,3,3,improve Billing Process
2025-12-14 14:42:00,Always Healthy Hospital Makassar,Female,36,10,4,5,5,5,4,5,5,4,4,4,5,5,4,service good
2025-12-13 21:00:00,Always Healthy Hospital Padang,Male,59,1,4,5,4,4,4,4,4,4,3,4,3,4,4,service good
2025-12-18 09:28:00,Always Healthy Hospital Denpasar,Female,40,7,4,4,4,3,5,5,4,5,4,4,4,4,4,service good
2025-12-09 13:59:00,Always Healthy Hospital Palembang,Male,54,10,5,5,5,5,5,5,4,5,5,4,5,5,5,service good
2025-12-18 06:23:00,Always Healthy Hospital Medan,Female,32,5,4,4,4,4,4,5,4,4,4,4,5,3,4,service good
2025-12-22 22:28:00,Always Healthy Hospital Padang,Male,23,4,4,5,4,4,5,4,5,4,4,4,4,4,4,service good
2025-12-11 04:10:00,Always Healthy Hospital Surabaya,Female,21,7,4,4,3,4,3,3,4,4,4,4,4,4,3,service good
2025-12-19 12:47:00,Always Healthy Hospital Banjarmasin,Male,40,10,4,3,3,4,3,4,4,3,4,4,4,4,2,improve Waiting Time
2025-12-03 20:16:00,Always Healthy Hospital Pekanbaru,Female,21,4,3,4,3,5,4,3,3,3,3,3,4,4,3,service good
2025-12-14 09:48:00,Always Healthy Hospital Yogyakarta,Male,51,8,3,4,5,4,4,4,4,5,4,4,4,3,3,service good
2025-12-04 23:26:00,Always Healthy Hospital Malang,Female,48,7,4,4,4,4,4,4,4,4,4,4,3,4,4,service good
2025-12-17 09:49:00,Always Healthy Hospital Pekanbaru,Male,26,9,3,4,4,3,3,4,3,3,4,3,4,4,3,service good
2025-12-16 04:40:00,Always Healthy Hospital Bandung,Female,36,8,5,5,5,4,4,4,3,4,5,4,5,4,4,service good
2025-12-31 23:52:00,Always Healthy Hospital Manado,Male,56,7,4,5,5,5,3,4,4,4,4,4,4,3,4,service good
2025-12-06 22:51:00,Always Healthy Hospital Bekasi,Female,61,10,4,4,4,4,5,4,3,5,4,4,5,3,4,service good
2025-12-11 12:26:00,Always Healthy Hospital Banjarmasin,Male,54,7,4,4,4,5,4,4,4,5,4,4,3,3,3,service good
2025-12-20 11:18:00,Always Healthy Hospital Manado,Female,29,3,4,4,4,3,5,4,4,3,4,4,4,5,3,service good
2025-12-16 05:35:00,Always Healthy Hospital Jakarta,Male,27,4,4,4,3,4,4,5,4,3,4,4,3,4,4,service good
2025-12-09 02:58:00,Always Healthy Hospital Banjarmasin,Female,21,0,3,4,3,4,3,4,3,3,4,3,3,4,3,service good
2025-12-10 08:53:00,Always Healthy Hospital Bekasi,Male,42,8,4,5,5,4,4,4,5,4,4,4,4,4,4,service good
2025-12-04 07:54:00,Always Healthy Hospital Depok,Female,21,9,4,4,4,4,4,4,5,5,4,5,3,3,4,service good
2025-12-23 14:34:00,Always Healthy Hospital Semarang,Male,39,6,4,4,4,4,4,4,5,4,4,4,4,4,4,service good
2025-12-28 03:12:00,Always Healthy Hospital Medan,Female,55,10,3,4,4,3,4,4,4,4,4,3,3,4,4,service good
2025-12-30 00:24:00,Always Healthy Hospital Bandung,Male,45,7,4,4,4,4,5,4,4,4,4,4,5,4,4,service good
2025-12-10 05:00:00,Always Healthy Hospital Balikpapan,Female,59,7,3,4,4,4,4,4,4,4,4,4,4,4,3,service good
2025-12-02 18:09:00,Always Healthy Hospital Padang,Male,61,2,3,4,4,3,3,4,3,3,4,3,3,4,3,service good
2025-12-29 19:01:00,Always Healthy Hospital Manado,Female,42,9,4,4,4,5,3,4,4,5,3,4,4,4,4,service good
2025-12-04 22:56:00,Always Healthy Hospital Denpasar,Male,57,10,4,4,4,5,4,4,5,4,5,4,4,4,4,service good
2025-12-04 17:28:00,Always Healthy Hospital Depok,Female,48,8,4,5,4,4,4,5,4,4,4,4,4,4,3,service good
2025-12-30 15:04:00,Always Healthy Hospital Bogor,Male,21,8,4,4,4,4,3,4,5,3,4,4,4,4,4,service good
2025-12-08 21:50:00,Always Healthy Hospital Makassar,Female,59,5,4,4,4,3,4,4,4,4,4,4,4,4,4,service good
2025-12-30 03:14:00,Always Healthy Hospital Tangerang,Male,44,9,4,4,4,4,4,4,4,4,3,3,4,3,3,service good
2025-12-11 01:47:00,Always Healthy Hospital Pekanbaru,Female,26,9,3,4,3,4,5,4,3,3,4,3,3,4,3,service good
2025-12-28 23:39:00,Always Healthy Hospital Makassar,Male,25,8,4,4,5,5,3,4,3,5,5,4,4,4,4,service good
2025-12-28 07:24:00,Always Healthy Hospital Manado,Female,31,0,4,4,3,3,3,5,4,3,4,3,4,4,3,service good
2025-12-24 04:54:00,Always Healthy Hospital Palembang,Male,23,7,5,4,5,5,5,4,5,4,5,4,5,4,5,service good
2025-12-19 16:58:00,Always Healthy Hospital Surabaya,Female,51,10,4,4,4,4,4,4,5,3,5,4,3,3,4,service good
2025-12-19 20:49:00,Always Healthy Hospital Makassar,Male,49,9,4,4,4,5,3,4,4,4,4,4,4,4,4,service good
2025-12-21 02:56:00,Always Healthy Hospital Padang,Female,27,9,5,5,5,5,5,4,5,5,5,5,5,5,4,service good
2025-12-19 20:26:00,Always Healthy Hospital Makassar,Male,23,7,4,3,4,4,4,4,4,4,4,4,3,3,4,service good
2025-12-16 10:29:00,Always Healthy Hospital Bekasi,Female,44,8,5,5,4,5,5,3,5,4,5,4,4,4,3,service good
2025-12-06 17:20:00,Always Healthy Hospital Bogor,Male,64,9,4,4,3,3,3,3,3,3,4,4,3,3,3,service good
2025-12-27 07:31:00,Always Healthy Hospital Tangerang,Female,48,9,4,3,3,3,3,4,4,3,4,3,4,4,4,service good
2025-12-12 03:59:00,Always Healthy Hospital Surabaya,Male,28,1,3,3,4,5,3,3,4,4,4,3,4,4,2,improve Waiting Time
2025-12-03 21:04:00,Always Healthy Hospital Batam,Female,59,1,4,5,4,4,5,4,5,4,4,5,3,4,4,service good
2025-12-29 04:41:00,Always Healthy Hospital Semarang,Male,41,10,4,4,5,5,4,5,4,4,4,4,4,4,4,service good
2025-12-11 17:40:00,Always Healthy Hospital Makassar,Female,24,9,4,5,4,4,4,3,3,4,4,3,4,4,3,service good
2025-12-30 03:05:00,Always Healthy Hospital Medan,Male,39,2,4,4,4,4,4,4,4,5,5,3,5,4,4,service good
2025-12-01 23:29:00,Always Healthy Hospital Pekanbaru,Female,56,7,5,5,4,4,4,5,4,4,4,4,4,4,4,service good
2025-12-27 13:58:00,Always Healthy Hospital Bekasi,Male,45,10,5,4,4,4,4,4,5,4,5,4,5,5,4,service good
2025-12-08 22:13:00,Always Healthy Hospital Bandung,Female,39,10,4,4,4,3,4,3,4,3,3,4,3,4,4,service good
2025-12-11 13:00:00,Always Healthy Hospital Surabaya,Male,25,9,3,4,4,5,4,5,4,4,4,4,4,4,4,service good
2025-12-14 07:19:00,Always Healthy Hospital Pekanbaru,Female,21,10,4,4,4,3,4,4,5,4,3,4,3,3,4,service good
2025-12-01 15:31:00,Always Healthy Hospital Medan,Male,65,6,4,4,4,4,4,5,5,4,4,3,4,4,4,service good
2025-12-03 01:31:00,Always Healthy Hospital Palembang,Female,37,8,4,4,4,4,4,3,4,4,4,4,5,4,4,service good
2025-12-05 23:04:00,Always Healthy Hospital Tangerang,Male,65,10,4,5,4,5,4,4,5,4,5,4,4,5,4,service good
2025-12-12 11:03:00,Always Healthy Hospital Palembang,Female,23,4,4,4,4,5,5,4,4,5,5,4,5,5,4,service good
2025-12-14 14:47:00,Always Healthy Hospital Palembang,Male,48,8,4,4,5,4,5,5,5,5,4,4,4,5,3,service good
2025-12-01 13:27:00,Always Healthy Hospital Bekasi,Female,43,10,3,4,4,4,4,3,3,3,4,3,4,3,4,service good
2025-12-17 03:17:00,Always Healthy Hospital Bekasi,Male,64,5,3,4,3,4,2,3,3,3,3,3,3,3,3,improve Doctor Consultation
2025-12-23 04:07:00,Always Healthy Hospital Depok,Female,23,9,4,4,4,4,3,4,4,4,3,3,4,4,3,service good
2025-12-31 00:17:00,Always Healthy Hospital Palembang,Male,42,7,3,3,3,3,4,3,3,3,3,3,3,3,3,service good
2025-12-24 15:31:00,Always Healthy Hospital Tangerang,Female,43,7,4,3,4,4,3,3,4,4,4,4,3,4,4,service good
2025-12-04 19:04:00,Always Healthy Hospital Palembang,Male,30,8,4,4,4,3,4,4,4,3,4,4,3,4,3,service good
2025-12-15 02:17:00,Always Healthy Hospital Balikpapan,Female,30,7,4,4,3,4,5,3,4,4,3,3,4,3,3,service good
2025-12-21 22:14:00,Always Healthy Hospital Batam,Male,43,10,4,3,4,3,3,4,4,3,4,4,4,4,4,service good
2025-12-31 10:37:00,Always Healthy Hospital Semarang,Female,41,5,4,3,4,4,4,4,5,5,4,4,4,4,4,service good
2025-12-30 08:39:00,Always Healthy Hospital Tangerang,Male,39,10,5,4,3,4,4,5,5,5,4,4,5,4,4,service good
2025-12-03 04:18:00,Always Healthy Hospital Surabaya,Female,59,7,5,4,4,4,3,4,4,4,5,5,4,4,5,service good
2025-12-25 01:08:00,Always Healthy Hospital Medan,Male,46,2,4,4,3,4,4,4,4,4,4,4,4,3,2,improve Waiting Time
2025-12-06 23:50:00,Always Healthy Hospital Makassar,Female,54,8,5,4,4,3,5,5,4,4,4,4,4,4,4,service good
2025-12-26 04:23:00,Always Healthy Hospital Bogor,Male,39,8,4,5,4,4,4,4,4,4,4,4,4,5,4,service good
2025-12-19 19:22:00,Always Healthy Hospital Banjarmasin,Female,58,1,4,3,4,4,4,4,3,4,3,4,4,4,4,service good
2025-12-05 02:48:00,Always Healthy Hospital Makassar,Male,59,8,5,4,5,5,5,5,4,5,4,4,4,5,4,service good
2025-12-22 03:15:00,Always Healthy Hospital Medan,Female,45,10,4,3,4,3,4,4,3,4,5,3,4,4,4,service good
2025-12-14 02:39:00,Always Healthy Hospital Jakarta,Male,33,9,4,4,4,4,4,5,4,4,4,4,4,5,4,service good
2025-12-24 10:52:00,Always Healthy Hospital Padang,Female,56,8,4,4,4,4,3,5,5,4,5,4,4,4,4,service good
2025-12-08 15:23:00,Always Healthy Hospital Bandung,Male,28,10,4,3,3,4,4,5,3,5,4,4,4,4,5,service good
2025-12-03 04:12:00,Always Healthy Hospital Bogor,Female,52,2,4,5,4,4,3,4,4,4,4,4,4,4,4,service good
2025-12-25 03:19:00,Always Healthy Hospital Semarang,Male,25,6,4,5,5,4,5,4,4,5,5,4,5,4,4,service good
2025-12-16 15:29:00,Always Healthy Hospital Makassar,Female,34,9,4,3,4,5,3,4,4,5,4,4,4,5,4,service good
2025-12-17 12:21:00,Always Healthy Hospital Makassar,Male,38,9,4,4,3,4,3,4,4,4,4,4,4,4,3,service good
2025-12-02 15:26:00,Always Healthy Hospital Makassar,Female,42,3,3,4,4,4,4,4,5,4,3,4,4,4,4,service good
2025-12-30 03:17:00,Always Healthy Hospital Jakarta,Male,54,10,4,4,4,5,4,4,4,4,3,3,4,4,4,service good
2025-12-18 13:43:00,Always Healthy Hospital Padang,Female,25,9,4,3,3,3,3,3,4,4,4,3,3,3,3,service good
2025-12-31 09:16:00,Always Healthy Hospital Bandung,Male,42,7,4,5,4,4,4,5,4,4,5,4,4,3,4,service good
2025-12-10 03:31:00,Always Healthy Hospital Manado,Female,35,9,4,4,4,4,4,3,3,4,4,4,4,3,5,service good
2025-12-01 19:24:00,Always Healthy Hospital Medan,Male,53,10,4,4,4,4,5,4,5,5,4,4,4,4,4,service good
2025-12-12 03:53:00,Always Healthy Hospital Banjarmasin,Female,60,4,4,5,4,5,4,4,5,4,4,4,4,4,3,service good
2025-12-07 03:49:00,Always Healthy Hospital Balikpapan,Male,63,9,4,4,4,3,4,4,3,5,3,3,4,4,3,service good
2025-12-29 02:10:00,Always Healthy Hospital Medan,Female,21,7,4,3,3,3,4,2,4,4,3,3,4,4,4,improve Nurse Service
2025-12-06 06:59:00,Always Healthy Hospital Palembang,Male,37,1,4,4,4,4,4,4,3,4,4,3,4,4,4,service good
2025-12-14 15:25:00,Always Healthy Hospital Palembang,Female,65,7,4,4,4,4,4,4,4,5,4,4,5,3,4,service good
2025-12-25 20:30:00,Always Healthy Hospital Jakarta,Male,55,3,3,4,4,3,3,4,3,4,3,3,4,4,4,service good
2025-12-10 13:19:00,Always Healthy Hospital Denpasar,Female,37,6,3,3,4,4,3,4,3,4,4,3,4,4,3,service good
2025-12-15 17:52:00,Always Healthy Hospital Malang,Male,51,7,3,4,4,4,4,5,4,4,3,4,4,4,4,service good
2025-12-21 17:35:00,Always Healthy Hospital Bandung,Female,30,9,4,3,5,3,4,4,3,5,4,4,4,4,4,service good
2025-12-24 21:19:00,Always Healthy Hospital Depok,Male,30,9,5,4,4,4,4,4,4,4,5,5,4,5,4,service good
2025-12-26 02:24:00,Always Healthy Hospital Batam,Female,57,5,4,4,4,3,4,4,3,4,4,4,4,3,4,service good
2025-12-03 01:40:00,Always Healthy Hospital Surabaya,Male,53,9,3,3,3,3,3,4,3,3,3,4,4,3,3,service good
2025-12-08 21:28:00,Always Healthy Hospital Bekasi,Female,45,10,4,4,4,4,4,5,4,5,4,4,5,5,3,service good
2025-12-30 22:20:00,Always Healthy Hospital Pekanbaru,Male,43,4,4,4,4,3,3,4,4,4,3,4,4,4,3,service good
2025-12-25 11:07:00,Always Healthy Hospital Pekanbaru,Female,34,8,4,5,4,5,4,4,3,4,4,4,3,3,3,service good
2025-12-17 20:04:00,Always Healthy Hospital Bogor,Male,49,6,4,3,4,4,3,5,3,4,5,4,4,4,4,service good
2025-12-25 09:11:00,Always Healthy Hospital Makassar,Female,47,10,4,4,5,4,4,4,4,4,4,4,4,4,4,service good
2025-12-31 09:53:00,Always Healthy Hospital Depok,Male,55,10,3,4,3,4,4,3,4,3,4,3,4,4,3,service good
2025-12-07 05:26:00,Always Healthy Hospital Makassar,Female,41,9,3,4,4,3,3,3,3,3,3,4,3,3,4,service good
2025-12-23 14:51:00,Always Healthy Hospital Banjarmasin,Male,33,9,4,3,4,4,4,5,4,4,5,4,3,3,4,service good
2025-12-27 20:55:00,Always Healthy Hospital Depok,Female,64,7,4,4,4,5,4,4,5,3,4,4,5,4,4,service good
2025-12-13 05:19:00,Always Healthy Hospital Jakarta,Male,42,9,3,4,3,3,5,3,4,4,3,3,3,4,3,service good
2025-12-25 19:06:00,Always Healthy Hospital Banjarmasin,Female,44,9,4,4,4,4,5,5,4,5,5,4,4,4,4,service good
2025-12-22 10:14:00,Always Healthy Hospital Bogor,Male,31,10,4,4,5,4,4,4,4,3,4,4,4,4,3,service good
2025-12-03 03:34:00,Always Healthy Hospital Padang,Female,51,10,4,5,5,4,4,5,5,4,4,5,4,4,3,service good
2025-12-15 12:37:00,Always Healthy Hospital Tangerang,Male,29,8,4,4,4,4,4,5,4,5,4,4,4,4,4,service good
2025-12-04 20:04:00,Always Healthy Hospital Banjarmasin,Female,65,3,4,3,3,3,4,3,3,4,3,3,4,4,3,service good
2025-12-11 01:52:00,Always Healthy Hospital Makassar,Male,24,8,4,4,4,4,3,4,4,4,4,3,3,4,4,service good
2025-12-19 22:24:00,Always Healthy Hospital Surabaya,Female,64,1,4,4,4,4,4,4,4,5,5,4,5,5,5,service good
2025-12-19 00:43:00,Always Healthy Hospital Tangerang,Male,44,0,3,3,3,4,2,3,3,4,4,2,3,3,3,"improve Doctor Consultation, Billing Process"
2025-12-24 08:07:00,Always Healthy Hospital Makassar,Female,46,9,4,4,4,4,4,4,5,5,5,4,4,3,4,service good
2025-12-11 16:09:00,Always Healthy Hospital Balikpapan,Male,26,10,4,4,3,4,4,4,5,4,4,4,4,5,4,service good
2025-12-19 19:41:00,Always Healthy Hospital Jakarta,Female,61,0,4,3,4,4,4,3,4,5,3,3,3,3,3,service good
2025-12-07 21:50:00,Always Healthy Hospital Surabaya,Male,38,2,4,5,5,4,4,4,4,5,4,4,4,5,4,service good
2025-12-18 02:43:00,Always Healthy Hospital Bekasi,Female,59,10,4,4,4,4,4,4,4,4,4,5,4,5,4,service good
2025-12-11 08:47:00,Always Healthy Hospital Malang,Male,40,9,5,5,5,5,5,5,4,5,5,4,4,4,4,service good
2025-12-05 16:38:00,Always Healthy Hospital Surabaya,Female,59,8,4,3,4,4,4,4,5,4,4,4,3,4,3,service good
2025-12-12 00:34:00,Always Healthy Hospital Medan,Male,64,1,4,4,4,4,4,4,2,3,4,3,3,3,3,improve Pharmacy Service
